customer_id,region,age,income,tenure_months,web_user,freq_last_3m,avg_ticket,prior_spend_3m,treatment,propensity,true_hte_ticket_mult,post_spend_3m
348,South,20,35679.05,34,0,3,36.25,99.31,0,0.1934,2.557,81.47
349,East,60,31954.24,45,1,1,35.02,29.0,0,0.2689,2.82,5.0
350,North,27,36864.13,55,1,1,49.62,53.3,0,0.3142,2.869,34.95
351,East,68,61122.6,38,0,6,31.71,200.44,1,0.2309,2.789,353.95
352,North,20,43008.05,8,0,5,41.96,169.94,0,0.2275,2.63,90.26
353,East,32,34582.3,28,1,10,22.08,214.96,1,0.3838,2.896,232.25
354,East,28,58891.62,53,1,7,16.78,126.95,1,0.3259,3.139,238.23
355,South,52,77141.23,46,1,8,27.81,231.69,0,0.3648,2.979,199.31
356,East,18,48145.24,42,0,7,31.24,242.65,1,0.2458,2.731,311.27
357,West,18,63507.64,37,1,8,41.58,299.07,0,0.4097,3.115,289.89
358,West,46,60541.17,36,0,9,21.83,154.67,0,0.2546,2.845,111.48
359,South,73,35915.4,71,1,4,53.08,183.24,1,0.3663,2.859,366.99
360,East,48,45399.51,43,0,8,23.41,211.59,0,0.2436,2.704,207.92
361,West,43,25761.83,43,1,4,33.94,156.86,0,0.3177,2.758,140.57
362,North,55,41925.87,24,0,7,35.14,239.8,0,0.2519,2.669,268.55
363,North,49,35607.14,35,1,7,38.59,331.43,0,0.3852,2.906,282.77
364,North,39,38956.71,51,1,7,40.41,275.99,0,0.3975,2.94,273.68
365,East,51,33751.57,61,1,0,62.14,5.0,1,0.3242,2.838,181.34
366,South,18,40693.55,56,1,1,27.77,21.89,0,0.2495,2.907,5.0
367,West,31,52983.49,48,1,9,38.75,344.82,1,0.426,3.08,512.06
368,East,56,43207.62,56,0,8,34.0,315.24,0,0.2716,2.682,309.67
369,South,37,17034.4,3,0,11,46.79,612.69,1,0.3176,2.42,715.81
370,West,21,33808.19,20,1,2,40.39,93.73,0,0.2879,2.838,85.18
371,West,25,22209.01,18,1,6,37.64,242.74,0,0.3485,2.722,207.18
372,South,67,48660.9,47,1,2,17.07,42.33,0,0.2383,2.987,5.0
373,South,36,52549.76,54,0,8,29.56,202.14,0,0.255,2.775,191.47
374,South,19,48848.22,11,1,5,23.28,137.1,1,0.28,2.988,158.75
375,North,59,33188.93,14,1,6,29.63,185.3,1,0.328,2.832,276.91
376,North,48,48702.81,36,1,11,25.09,284.7,0,0.4238,3.037,244.08
377,West,43,37948.29,69,1,9,28.78,203.74,1,0.4017,2.929,303.81
378,South,69,27926.62,1,1,4,30.07,126.43,0,0.2721,2.779,192.76
379,South,35,56128.95,63,1,5,30.28,177.59,1,0.3218,3.061,353.97
380,East,50,57270.42,14,1,11,31.47,235.63,0,0.4194,3.123,245.84
381,East,60,59233.43,20,0,5,23.86,133.56,0,0.1937,2.792,139.08
382,West,52,35874.77,45,1,7,35.44,163.07,1,0.3769,2.909,250.14
383,West,29,62690.43,52,0,11,24.18,209.41,0,0.2979,2.823,187.82
384,South,56,37596.27,63,1,7,27.81,191.94,1,0.351,2.926,245.51
385,South,60,54802.52,1,0,4,34.4,170.26,0,0.1851,2.748,214.86
386,West,24,37336.31,4,0,6,5.0,29.42,0,0.1652,2.573,31.98
387,East,27,41640.27,34,1,3,64.9,208.42,0,0.3766,2.916,271.56
388,West,56,15000.0,40,0,6,41.3,213.97,0,0.255,2.35,185.79
389,North,24,40471.3,19,1,6,38.84,226.24,1,0.3567,2.905,334.83
390,West,68,46366.35,46,1,3,28.74,85.5,1,0.2887,2.964,142.36
391,East,24,38849.26,19,0,7,36.13,314.7,0,0.2456,2.638,319.43
392,North,73,71342.82,67,0,6,20.48,109.11,0,0.2191,2.687,115.42
393,East,56,27563.01,13,1,5,40.88,184.2,1,0.3327,2.776,298.51
394,East,43,36546.28,47,1,0,14.79,5.0,0,0.2109,2.865,9.11
395,North,33,31426.91,38,1,3,19.77,57.12,0,0.2676,2.814,87.36
396,South,37,36543.35,8,1,12,26.48,323.16,0,0.4115,2.915,333.05
397,West,60,60471.2,43,0,5,53.12,282.93,0,0.2681,2.795,300.84
398,South,60,67170.48,11,1,4,21.78,78.79,0,0.2606,3.028,58.97
399,South,29,34488.11,39,0,4,39.0,107.99,0,0.2135,2.545,123.06
400,South,48,34154.89,46,1,5,10.25,59.49,1,0.2678,2.842,83.53
401,South,74,27643.07,6,0,8,35.3,287.3,0,0.2441,2.526,319.41
402,West,32,64594.28,16,0,4,55.82,180.52,0,0.2453,2.754,189.43
403,West,57,61815.07,21,0,2,41.0,91.58,0,0.1907,2.782,109.33
404,North,27,43410.27,66,1,5,10.12,65.87,0,0.2838,2.934,70.92
405,West,65,24058.51,16,1,5,35.52,209.38,1,0.3235,2.741,281.63
406,West,27,25400.06,66,1,3,29.43,115.86,0,0.2949,2.754,123.16
407,South,34,47559.44,38,0,6,49.72,243.36,0,0.2656,2.676,274.56
408,West,44,53240.07,68,0,8,33.8,280.5,0,0.2752,2.782,251.05
409,North,39,15000.0,60,1,5,17.72,93.31,1,0.3019,2.65,191.47
410,West,27,40180.35,21,1,4,33.36,131.12,0,0.3043,2.902,152.85
411,East,54,69274.44,40,1,7,26.65,177.35,1,0.3475,3.057,200.95
412,East,19,41737.36,51,1,10,9.08,50.48,0,0.3585,2.967,38.51
413,North,74,67344.57,6,1,8,32.91,330.11,1,0.3661,3.077,492.81
414,West,20,54735.69,48,1,6,35.05,159.31,0,0.3583,3.047,158.95
415,North,37,28735.81,33,0,8,39.58,359.53,1,0.2828,2.537,421.67
416,North,71,40609.93,3,1,6,47.21,283.73,0,0.3659,2.906,254.29
417,North,26,43069.59,62,0,3,31.63,94.46,0,0.201,2.631,100.74
418,West,22,30712.33,19,1,9,16.98,148.15,1,0.3475,2.857,229.83
419,North,60,30451.98,63,1,2,24.96,51.41,0,0.2711,2.805,56.04
420,West,22,67601.53,15,0,2,34.78,76.24,0,0.1765,2.724,61.41
421,East,69,30339.59,39,0,6,49.58,339.96,1,0.2716,2.503,384.31
422,North,43,61176.54,27,1,4,35.05,137.54,1,0.3163,3.088,226.25
423,North,67,38452.73,64,0,6,33.41,164.23,1,0.2466,2.585,237.19
424,North,31,44615.41,68,1,8,32.16,209.45,0,0.3965,2.996,222.19
425,East,26,53427.67,55,1,6,34.9,242.04,0,0.3573,3.034,249.44
426,West,72,36021.62,61,0,10,57.93,555.68,1,0.3722,2.61,720.56
427,North,61,53518.56,55,0,5,33.99,143.82,0,0.2318,2.735,116.69
428,West,69,15000.0,21,1,5,31.84,141.47,0,0.3175,2.65,151.47
429,North,36,51595.61,66,0,7,35.46,244.72,1,0.2667,2.766,346.81
430,West,41,15000.0,38,0,8,26.88,173.67,0,0.2518,2.4,147.38
431,West,50,41597.3,25,1,6,16.26,97.13,0,0.2974,2.916,133.89
432,West,43,57813.64,14,1,4,14.12,67.1,1,0.2532,3.078,172.03
433,East,31,54334.43,51,1,7,26.28,180.68,0,0.3508,3.093,183.15
434,West,39,25523.84,20,1,10,49.17,361.37,1,0.46,2.805,473.01
435,North,52,27455.03,47,0,7,49.01,387.69,0,0.2955,2.525,419.0
436,North,20,34669.92,5,1,5,21.61,126.03,0,0.2832,2.847,146.99
437,North,37,47793.24,46,1,8,33.1,311.01,0,0.3938,3.028,267.8
438,East,34,15000.0,46,1,12,36.58,442.82,0,0.4751,2.7,417.4
439,East,22,44801.65,38,1,9,26.3,319.49,0,0.3827,2.998,297.75
440,East,24,49671.44,47,0,3,50.7,168.91,0,0.2318,2.697,144.7
441,West,46,40754.44,71,1,5,44.14,319.71,1,0.3697,2.908,412.19
442,North,23,52879.81,60,1,8,39.33,378.43,0,0.4161,3.079,344.73
443,East,37,48355.86,32,1,4,35.82,169.05,0,0.3147,2.984,194.8
444,North,49,36875.19,62,0,3,16.24,44.18,0,0.173,2.569,50.58
445,South,67,15957.16,68,0,6,51.28,263.95,0,0.2767,2.36,260.35
446,East,23,47001.2,12,0,6,41.97,256.16,1,0.2393,2.67,391.43
447,West,42,30703.87,26,1,7,39.91,271.31,1,0.3791,2.857,370.47
448,East,23,36324.86,53,1,6,26.14,144.22,1,0.333,2.863,187.27
449,North,42,52186.86,37,0,4,27.19,106.62,0,0.1994,2.722,145.22
450,East,45,66260.0,10,0,5,40.93,198.59,0,0.2215,2.737,187.14
451,North,63,44429.1,34,1,6,48.23,261.58,0,0.3931,2.944,313.71
452,West,43,53310.97,27,0,6,55.7,367.13,0,0.2827,2.733,382.25
453,East,71,23332.81,53,1,4,26.18,92.9,0,0.2986,2.733,118.51
454,North,25,48682.85,37,1,3,33.09,98.64,1,0.2997,2.987,214.28
455,North,21,44101.41,10,0,5,9.87,40.35,1,0.1681,2.641,115.74
456,North,18,63438.41,4,1,9,5.47,49.94,0,0.3087,3.116,74.87
457,West,38,36893.12,21,0,7,41.29,297.78,0,0.2608,2.619,224.01
458,South,28,41375.44,12,0,5,24.76,105.95,0,0.1865,2.614,108.31
459,West,23,60882.22,63,0,6,11.32,68.65,1,0.1977,2.791,128.19
460,East,31,43619.49,20,1,2,21.04,41.47,0,0.2405,2.936,22.66
461,East,73,28367.38,46,0,6,39.11,218.46,0,0.2499,2.484,295.99
462,North,63,83274.5,10,0,4,39.61,147.7,1,0.2104,2.567,252.86
463,West,19,28821.11,32,1,10,15.35,163.84,1,0.3701,2.838,228.87
464,South,70,44029.5,67,1,4,49.84,200.2,0,0.357,2.94,233.98
465,East,29,50200.32,46,1,5,26.65,152.4,0,0.3146,3.002,173.46
466,East,41,49014.26,21,1,4,38.3,129.38,0,0.3144,2.99,131.91
467,East,36,42153.84,54,0,4,35.45,137.82,1,0.2156,2.622,247.27
468,West,41,42228.59,36,1,6,34.86,189.89,0,0.3525,2.922,185.14
469,North,61,41476.02,17,0,6,23.76,143.83,0,0.2096,2.615,149.67
470,East,58,28260.99,71,1,4,34.71,144.44,0,0.3233,2.783,114.67
471,South,51,77253.29,67,1,8,38.23,251.63,1,0.3995,2.977,352.77
472,South,53,41700.14,41,0,8,32.61,284.07,0,0.258,2.667,239.53
473,North,59,53953.96,3,1,3,36.21,143.88,0,0.2846,3.04,150.79
474,North,28,39980.21,30,1,7,48.22,346.19,0,0.4099,2.95,323.61
475,South,40,39678.54,37,1,5,29.34,127.63,0,0.3113,2.897,146.72
476,South,24,38168.35,67,1,3,42.84,122.89,1,0.3203,2.882,204.7
477,South,58,21752.31,53,1,5,32.48,154.48,1,0.3255,2.718,217.18
478,East,42,42590.68,16,0,10,52.09,468.8,1,0.3316,2.676,558.19
479,East,54,38894.89,37,1,1,18.13,20.09,0,0.2282,2.889,33.02
480,South,50,62572.87,13,0,3,50.65,110.39,1,0.211,2.774,249.6
481,South,33,27049.5,34,0,9,28.62,268.11,0,0.2612,2.52,293.87
482,North,25,36342.79,39,1,7,60.34,504.15,0,0.4507,2.913,479.97
483,East,73,31523.39,37,1,11,40.22,523.82,0,0.4617,2.865,497.13
484,South,34,66637.96,31,1,7,45.2,365.05,0,0.3875,3.084,316.16
485,North,24,31958.87,32,0,4,33.07,119.18,0,0.209,2.52,119.22
486,South,35,53434.5,57,1,2,43.17,105.21,0,0.3025,3.034,69.83
487,South,69,59552.42,36,1,1,43.16,45.54,0,0.2788,3.096,71.53
488,North,32,42808.16,3,1,6,33.29,242.39,0,0.3281,2.928,265.64
489,East,74,24347.83,53,1,5,44.17,256.69,0,0.364,2.743,206.99
490,East,44,24537.69,44,0,3,5.0,15.71,0,0.1478,2.445,31.13
491,East,67,57896.46,50,1,7,27.27,183.88,0,0.3532,3.129,183.7
492,East,55,26091.09,51,1,10,35.26,477.59,1,0.4335,2.811,588.88
493,East,20,50880.4,13,1,7,41.02,210.49,1,0.3695,3.059,305.36
494,South,47,46715.24,70,0,9,46.66,409.05,0,0.3153,2.717,366.85
495,West,41,50656.99,71,0,4,31.97,100.91,0,0.2125,2.707,116.97
496,East,29,52073.77,11,1,3,30.31,92.54,0,0.2709,3.021,85.48
497,South,49,30994.94,16,1,9,45.46,431.02,1,0.4157,2.86,526.35
498,East,23,30367.08,18,0,5,48.82,220.55,0,0.2436,2.504,204.37
499,South,57,55723.91,69,1,3,43.88,120.43,0,0.3232,3.057,140.96
500,East,64,35559.83,67,1,7,33.16,186.16,0,0.3732,2.906,223.26
501,East,23,15000.0,19,1,6,65.58,420.17,0,0.4259,2.65,397.14
502,West,45,54731.33,45,1,5,35.95,167.19,1,0.3415,3.047,271.37
503,West,55,29456.08,18,1,7,37.6,279.86,0,0.3668,2.845,293.38
504,East,21,52007.04,3,1,4,54.6,201.22,0,0.3427,3.02,206.31
505,East,40,65892.33,17,1,8,53.34,442.51,0,0.4274,3.091,425.91
506,West,32,45251.44,6,1,8,43.49,386.52,1,0.3918,3.003,534.33
507,South,20,59936.49,61,1,4,24.18,103.66,0,0.2891,3.099,76.14
508,West,63,47306.97,56,1,7,36.35,262.5,0,0.3831,3.023,250.17
509,South,43,68811.44,14,1,7,41.21,283.99,0,0.3639,3.062,245.52
510,North,60,29068.39,41,0,4,58.42,250.43,0,0.2677,2.491,233.13
511,North,51,44876.78,15,0,4,70.4,256.13,1,0.282,2.649,403.05
512,West,67,55097.42,41,0,5,27.81,134.98,0,0.2122,2.751,129.91
513,North,74,42143.82,64,1,7,45.23,333.08,1,0.4145,2.971,471.16
514,South,52,62283.28,63,1,9,25.22,279.32,0,0.3808,3.127,192.65
515,South,38,38519.41,60,1,6,33.5,182.56,1,0.3478,2.885,268.98
516,North,42,76040.57,18,0,6,24.59,127.95,0,0.2118,2.64,134.81
517,South,65,76832.96,14,1,2,55.03,114.77,0,0.3116,2.932,112.23
518,East,42,49231.08,12,1,1,37.85,44.71,0,0.2581,2.992,6.25
519,North,47,53289.02,10,0,4,38.52,172.85,0,0.2082,2.733,206.16
520,West,29,62875.07,44,1,7,35.59,249.95,1,0.3769,3.121,384.72
521,West,74,27192.04,47,1,2,39.52,93.56,1,0.2993,2.772,246.52
522,South,55,25320.0,63,1,0,39.93,5.0,0,0.2632,2.753,5.0
523,North,36,63846.28,7,0,6,26.78,185.04,0,0.2094,2.762,193.98
524,East,51,49109.83,19,0,3,14.75,42.15,0,0.1546,2.691,32.67
525,North,40,41602.42,52,1,5,19.07,104.37,0,0.3035,2.916,82.84
526,South,26,45166.85,49,0,3,15.67,54.12,0,0.1617,2.652,28.65
527,West,67,15000.0,31,1,4,37.34,153.7,0,0.3207,2.65,163.99
528,West,68,42141.57,11,1,5,25.2,127.34,1,0.2933,2.921,232.94
529,West,65,33704.3,35,0,4,46.76,176.06,1,0.2355,2.537,335.9
530,South,39,58771.07,13,0,4,37.89,190.0,0,0.1991,2.788,186.08
531,East,32,59925.46,39,0,3,12.97,40.94,0,0.159,2.799,32.12
532,East,20,53650.2,65,0,7,30.07,217.54,0,0.2485,2.787,212.54
533,South,59,50931.88,14,1,2,9.53,23.37,0,0.2077,3.009,63.94
534,East,36,22539.8,9,1,3,21.27,59.0,0,0.2485,2.725,118.25
535,North,68,53859.65,53,1,5,29.12,140.13,0,0.3299,3.039,184.34
536,North,67,54440.97,2,1,7,23.66,188.87,0,0.3194,3.094,226.44
537,East,25,63677.89,70,1,12,57.62,875.45,1,0.5439,3.113,1033.92
538,North,70,76773.15,56,1,7,43.99,309.96,0,0.4093,2.982,306.8
539,North,25,19611.59,29,1,8,31.07,262.94,0,0.3792,2.746,268.82
540,West,45,39172.85,26,0,2,52.12,79.41,0,0.2147,2.592,121.47
541,West,45,33866.0,28,1,11,23.31,305.68,0,0.4093,2.889,313.94
542,East,72,47587.61,29,1,6,31.01,155.85,1,0.3355,2.976,279.57
543,West,55,45201.03,60,0,12,45.25,499.03,0,0.3738,2.702,457.01
544,West,67,41488.77,57,0,8,21.61,177.79,0,0.2456,2.665,223.71
545,North,51,60414.07,15,1,4,43.22,156.05,0,0.3294,3.096,147.89
546,South,65,28478.79,13,0,2,38.51,54.62,1,0.1759,2.485,194.27
547,South,66,29383.18,39,0,6,42.06,205.57,0,0.2484,2.494,201.86
548,North,67,29636.62,47,0,8,56.57,459.23,0,0.3322,2.546,424.5
549,West,41,39595.09,52,1,8,40.47,396.39,1,0.4129,2.946,438.18
550,South,39,26571.15,23,1,5,36.51,221.33,0,0.3219,2.766,209.93
551,South,74,44271.43,35,0,11,17.03,198.08,0,0.2658,2.693,162.96
552,North,61,42517.65,8,1,7,37.52,268.84,0,0.3623,2.975,239.09
553,North,70,33202.27,33,0,4,29.24,130.96,0,0.2019,2.532,155.33
554,West,50,58106.49,49,0,10,33.52,401.88,0,0.3038,2.831,339.65
555,North,70,44107.49,22,0,6,29.32,179.0,0,0.2237,2.641,221.82
556,North,59,60939.71,23,0,7,40.9,292.79,0,0.2646,2.841,364.1
557,South,60,42074.25,33,1,3,23.11,71.45,1,0.2615,2.921,132.89
558,South,28,44637.08,62,0,8,37.54,345.84,0,0.2751,2.696,366.69
559,East,50,36558.26,43,0,4,22.5,71.53,0,0.1879,2.566,40.39
560,South,59,44894.3,66,1,5,13.42,67.24,1,0.2797,2.949,128.53
561,North,61,55683.47,5,0,3,30.9,98.27,0,0.1784,2.757,120.25
562,North,72,38829.99,61,0,6,40.57,174.28,1,0.2625,2.588,378.77
563,West,36,52776.18,4,0,3,25.68,87.63,0,0.1663,2.728,84.48
564,East,35,32808.8,23,1,5,36.64,212.77,0,0.3289,2.828,224.47
565,East,73,56385.76,31,1,6,30.64,130.19,1,0.3357,3.064,226.54
566,East,74,36301.41,17,0,5,22.57,105.88,0,0.1898,2.563,103.83
567,West,28,57775.2,71,1,10,41.69,393.11,0,0.4593,3.128,372.84
568,North,39,45914.65,64,0,7,27.18,164.92,0,0.2475,2.709,165.98
569,South,72,67814.31,41,1,3,39.5,105.14,0,0.305,3.022,92.82
570,East,29,27688.98,33,1,4,17.48,64.43,0,0.2698,2.777,82.76
571,South,62,22857.35,55,1,5,36.64,199.97,1,0.3371,2.729,271.28
572,West,24,35756.74,51,0,3,42.49,151.31,0,0.2177,2.558,141.68
573,South,28,24230.84,35,1,4,39.22,169.87,0,0.3187,2.742,226.74
574,West,62,24258.98,59,0,9,45.71,355.0,0,0.3206,2.493,340.05
575,West,52,54323.26,14,0,7,42.75,334.73,0,0.2596,2.793,349.67
576,East,49,44937.32,20,0,7,38.59,294.61,0,0.2517,2.699,284.27
577,West,66,37804.79,2,1,3,45.15,75.86,1,0.3022,2.878,240.63
578,East,35,39195.56,9,1,7,30.51,253.33,0,0.3373,2.942,243.04
579,West,46,36041.44,15,0,3,41.26,126.24,0,0.2006,2.56,54.33
580,South,52,69755.54,45,1,8,35.26,289.31,1,0.3853,3.052,387.18
581,South,60,33967.41,61,1,6,57.21,253.51,0,0.4149,2.84,218.47
582,East,36,25167.99,42,0,6,38.28,285.3,0,0.2467,2.452,267.83
583,North,54,56940.76,32,1,5,19.57,102.82,0,0.2967,3.069,134.87
584,South,43,41763.67,20,1,8,38.04,339.67,0,0.3785,2.968,380.13
585,West,48,75581.61,8,0,4,23.59,75.61,0,0.1764,2.644,43.72
586,East,67,37106.92,42,1,7,43.74,329.7,1,0.3963,2.921,439.83
587,North,40,57689.76,10,1,3,43.96,142.39,0,0.3099,3.077,149.89
588,South,56,61232.96,57,1,8,27.69,216.36,0,0.3679,3.138,215.92
589,North,71,37179.96,30,0,3,22.55,54.52,0,0.1762,2.572,71.7
590,North,61,33856.19,25,0,9,36.59,326.3,1,0.2874,2.589,431.65
591,West,74,56120.5,2,0,5,24.15,103.46,1,0.1856,2.761,166.47
592,South,51,53623.38,18,0,11,24.94,245.59,0,0.2749,2.786,236.81
593,South,34,23840.85,1,1,8,28.93,271.69,0,0.3368,2.788,275.28
594,East,74,28073.47,52,0,5,42.49,215.22,0,0.2442,2.481,193.82
595,North,54,15000.0,35,1,5,17.19,84.92,1,0.2923,2.65,125.77
596,South,31,53930.8,56,0,8,25.95,170.97,0,0.2472,2.789,170.49
597,East,36,41072.59,41,0,2,63.78,126.69,1,0.2437,2.611,281.47
598,East,32,42567.74,68,1,11,58.45,628.42,0,0.5263,2.976,561.56
599,West,65,19628.34,56,0,4,49.52,168.91,1,0.2481,2.396,258.24
600,East,23,28528.46,11,0,6,35.53,247.84,0,0.2248,2.485,241.11
601,South,60,37830.62,9,1,7,44.02,356.11,0,0.3674,2.928,381.84
602,West,49,34915.12,64,0,7,30.38,187.98,0,0.2514,2.599,201.79
603,West,22,46767.54,20,0,8,5.0,42.37,0,0.1977,2.718,28.35
604,East,52,53752.02,55,1,9,28.16,182.99,0,0.3946,3.088,233.54
605,West,60,79044.19,45,1,6,29.31,184.27,0,0.3415,2.91,171.2
606,West,59,44699.74,50,0,4,35.34,157.92,1,0.2165,2.647,302.47
607,West,48,61731.04,19,1,5,40.8,169.63,0,0.3398,3.083,170.36
608,North,37,32550.41,23,1,6,54.81,329.61,0,0.4049,2.826,328.9
609,East,27,19875.81,40,0,3,35.38,108.18,0,0.1986,2.399,103.5
610,South,18,39715.48,2,0,4,22.96,131.63,0,0.1659,2.597,124.18
611,East,38,21034.17,23,1,4,32.65,181.15,0,0.3013,2.71,222.66
612,East,54,45220.1,37,1,4,42.73,179.17,1,0.3355,2.952,301.51
613,West,20,33293.19,15,0,14,33.65,424.24,1,0.3558,2.583,522.54
614,West,74,15685.93,21,1,8,25.36,210.3,0,0.3537,2.707,212.97
615,South,51,71040.38,70,0,4,41.29,193.08,1,0.2244,2.69,298.65
616,East,34,36936.57,21,0,3,21.29,47.82,0,0.1661,2.569,78.16
617,East,72,20435.71,65,1,11,24.46,184.63,1,0.4246,2.754,254.53
618,South,28,58472.58,66,0,8,39.99,264.95,0,0.2815,2.835,234.29
619,North,72,34070.78,48,0,2,25.58,57.0,0,0.1753,2.541,48.97
620,North,34,61352.49,11,0,5,30.77,172.78,0,0.2067,2.786,194.54
621,West,39,33999.08,15,1,11,35.19,412.78,0,0.4341,2.89,329.19
622,South,42,36886.53,67,1,6,34.5,241.47,0,0.3515,2.869,246.65
623,West,74,50172.48,1,0,6,23.39,136.5,0,0.1959,2.702,100.27
624,South,32,53898.29,36,0,7,38.95,261.55,0,0.2552,2.789,259.4
625,West,73,56527.26,43,0,12,23.99,304.5,0,0.3113,2.815,339.56
626,South,37,43653.88,60,1,8,54.81,551.01,1,0.4469,2.987,653.94
627,West,34,52929.25,64,1,9,30.18,288.4,1,0.4052,3.079,390.05
628,North,54,56184.43,21,1,7,42.29,291.81,0,0.3866,3.112,321.23
629,East,57,48008.54,36,0,5,43.8,232.22,1,0.2418,2.68,329.6
630,West,37,42860.13,46,0,5,30.74,186.51,0,0.2197,2.629,167.23
631,West,25,23320.58,69,0,5,23.4,110.66,0,0.2087,2.433,128.63
632,West,40,53987.61,40,1,5,43.76,204.08,1,0.3606,3.04,374.0
633,North,48,45632.61,9,0,4,17.93,66.62,0,0.1699,2.656,148.95
634,South,20,38795.76,66,1,3,19.76,66.54,0,0.2631,2.888,51.4
635,North,22,64166.5,37,1,8,42.28,298.73,0,0.4161,3.108,312.68
636,North,70,23582.5,13,1,1,32.59,35.72,0,0.2525,2.736,37.77
637,East,20,69660.54,14,1,7,26.52,144.66,0,0.3308,3.053,115.73
638,East,41,44665.9,15,0,6,29.02,167.31,0,0.214,2.647,163.19
639,West,61,49762.77,52,0,5,25.45,126.16,1,0.2105,2.698,194.66
640,West,36,39074.34,68,1,3,61.17,232.74,1,0.3799,2.891,408.17
641,East,46,19993.91,32,1,7,47.22,378.65,1,0.401,2.75,505.1
642,West,22,42905.85,7,1,3,25.11,71.3,0,0.258,2.929,87.34
643,North,63,50021.17,64,0,6,31.25,172.9,0,0.2418,2.7,215.72
644,North,54,55143.38,46,1,6,42.16,227.39,1,0.3816,3.051,413.71
645,East,66,42029.5,41,1,7,23.29,135.59,0,0.3389,2.97,143.51
646,West,67,15000.0,5,1,10,28.3,351.53,1,0.3855,2.7,401.82
647,North,37,21875.08,69,0,4,31.42,111.44,0,0.2144,2.419,115.34
648,East,20,75780.29,6,1,5,24.42,153.64,1,0.2848,2.942,220.88
649,East,37,28611.96,44,1,6,48.16,293.24,0,0.3908,2.786,266.98
650,North,26,66405.74,43,1,10,26.43,261.01,0,0.4118,3.086,214.98
651,South,48,30988.7,37,1,5,33.6,170.47,1,0.3224,2.81,224.84
652,West,26,42263.16,40,1,5,36.4,215.03,0,0.3405,2.923,232.78
653,East,70,54378.12,29,1,5,54.03,235.54,1,0.3805,3.044,420.68
654,North,52,32697.08,41,0,6,33.96,219.32,0,0.2423,2.527,230.56
655,West,32,68883.23,26,1,8,60.64,482.32,0,0.459,3.061,449.91
656,South,70,46135.93,34,1,4,30.65,130.01,0,0.2962,2.961,119.15
657,West,61,51912.76,49,0,8,32.35,250.87,1,0.2682,2.769,296.45
658,South,42,40985.89,53,1,3,46.24,131.22,0,0.3267,2.91,115.02
659,East,26,54880.8,11,1,6,58.04,375.68,0,0.3971,3.049,337.21
660,South,37,68681.89,71,1,4,31.83,100.94,0,0.3093,3.013,64.47
661,South,51,43030.71,7,1,5,49.83,301.27,0,0.3449,2.93,296.35
662,West,61,70945.69,20,1,4,45.17,183.6,1,0.3344,2.991,298.11
663,North,32,35826.06,25,0,6,25.87,142.43,0,0.2181,2.558,151.44
664,North,60,56461.44,23,1,3,34.78,110.12,1,0.2962,3.065,182.71
665,South,34,52336.72,25,0,6,34.51,185.5,0,0.2257,2.723,202.3
666,East,32,28971.27,23,0,6,22.62,137.34,0,0.2056,2.49,155.29
667,West,43,48207.15,31,1,10,36.97,374.42,1,0.4317,3.032,457.13
668,West,27,45110.49,55,0,4,35.96,170.99,0,0.2189,2.651,213.04
669,South,41,32202.12,59,1,2,39.5,82.3,0,0.2936,2.822,86.8
670,South,38,50370.04,25,1,4,35.84,119.28,0,0.3043,3.004,127.8
671,North,33,47194.34,19,0,3,26.99,88.04,1,0.1792,2.672,124.26
672,East,62,43911.2,49,1,7,64.35,499.2,0,0.4597,2.989,449.53
673,West,36,43971.34,5,0,6,37.6,171.06,0,0.2271,2.64,154.45
674,East,57,43649.85,32,1,3,50.6,124.74,0,0.3361,2.936,155.1
675,East,59,39484.51,16,1,3,40.26,157.18,0,0.2988,2.895,189.1
676,South,55,47097.51,44,1,8,53.08,403.54,0,0.4366,3.021,367.55
677,West,33,35341.29,6,1,6,25.69,147.0,0,0.3072,2.853,156.48
678,South,65,84852.14,59,1,9,33.93,303.8,0,0.405,2.901,320.44
679,North,31,23860.0,20,1,4,29.62,107.1,0,0.298,2.739,106.86
680,South,33,36228.96,37,1,7,28.14,144.59,0,0.3433,2.912,104.3
681,North,67,37413.87,41,1,10,38.21,317.78,0,0.4454,2.924,334.83
682,North,37,75607.4,34,0,5,32.05,144.87,0,0.2212,2.644,165.0
683,North,57,25197.98,32,1,5,17.87,82.63,0,0.2925,2.752,104.78
684,South,20,51388.83,19,1,3,31.37,83.24,0,0.273,3.014,118.25
685,East,53,48725.91,55,0,4,30.37,94.29,0,0.2056,2.687,134.71
686,South,67,50004.03,37,0,7,45.57,292.5,0,0.2711,2.75,302.5
687,South,58,63545.15,16,0,2,17.64,41.17,0,0.1438,2.765,16.23
688,West,51,63237.44,19,0,3,28.85,77.81,0,0.1798,2.768,42.26
689,West,66,38235.65,32,1,3,26.0,75.85,1,0.2761,2.882,171.72
690,East,34,47910.26,60,1,3,43.94,160.37,0,0.3288,2.979,164.28
691,South,39,17038.47,69,0,10,28.45,255.21,0,0.2861,2.42,254.6
692,West,21,46486.4,28,1,2,47.55,138.72,0,0.3109,2.965,192.49
693,North,57,33090.16,29,0,7,34.44,273.3,0,0.253,2.581,297.93
694,South,59,42204.26,10,1,4,40.88,165.4,1,0.3063,2.922,280.35
695,West,60,19719.42,39,0,6,48.27,278.83,0,0.2708,2.397,250.6
